cyc,freq,delay,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
294,44.84,0.25,294,30017,-0.0455699,59.1708,12.1301,120.384,-0.00127947,-5.63498,0.0329603,-6.10469,-2.09087,-9.74737,-0.104178,-2.06424,138.097,3001.77,-26.943,28737.7,23365.4,-6.97425,-2.96042,-11.4865,-0.973737,-2.9338,0.546503,2808.07,-34.1169,28544,0.10265,1.02172,-0.00220661,27355.9,-0.00310233,0.347943,10.853,10.5967,121.269,90.5103,2.46795,12.6964,11.8375,119.74,140.102,1.52914,-49.5918 
295,44.79,0.25,295,28067.7,-0.537043,58.3321,11.9711,120.171,6.37387,-6991.54,499.999,-3.65905,-1.64137,-0.610047,-2.41473,-2.11096,133.21,1997.67,-50.9917,28253.1,1.47341e+06,-4.49784,-2.48016,-2.28762,-3.25352,-2.94975,0.852115,1810.83,-57.9117,28066.2,0.0697876,1.05928,-0.00381549,25947.8,-0.00377603,0.268705,10.3164,10.0901,121.499,89.7484,2.53703,12.4626,11.6524,119.661,139.847,1.83825,-50.0985 
296,44.77,0.25,296,27668.4,-0.130708,57.271,11.7754,120.584,0.13579,-49.9821,500,-4.42197,-6.42775,2.05839,-2.25719,1.10312,121.812,1059.17,-30.1044,28686.9,22174.5,-5.18899,-7.19476,0.524356,-3.0242,0.336099,1.03604,888.318,-36.4323,28516,0.0349565,1.07732,-0.00235904,25412.1,-0.00350593,0.140161,10.1894,10.1527,122.195,91.5316,2.68939,12.2862,11.2961,120.15,139.679,2.04497,-48.1471 
297,44.85,0.25,297,27229.7,-0.122721,57.2203,-11.5291,120.437,-0.0254188,38.8284,499.998,-10.1165,-2.83294,-4.10254,1.59044,0.696496,121.743,2250.17,-35.526,26806.8,21507.5,-10.8831,-3.59952,-5.63571,0.823858,-0.0700885,0.708967,2079.42,-41.8504,26636,0.0832219,1.03651,-0.0029027,24986.4,-0.00331889,0.304992,9.96638,9.89016,121.745,89.9184,2.54392,12.1117,11.3503,119.957,139.942,1.78813,-50.0241 
298,44.765,0.25,298,32014.8,-0.765193,62.6739,12.4802,120.462,0.987656,1004.88,465.329,-0.656148,0.0211712,-4.91201,2.7911,-4.77566,122.813,961.308,-31.8289,32864.8,57771.1,-1.42947,-0.752151,-6.45866,2.01778,-5.54899,0.469362,789.051,-38.2088,32692.6,0.0272984,1.09259,-0.00215757,28904.7,-0.00363422,0.104041,-11.1377,12.2518,123.354,92.611,2.80696,12.8248,11.9061,119.935,140.323,3.41886,-47.7123 
299,44.855,0.25,299,27894.5,-0.843905,58.3469,12.025,120.091,-0.161241,1418.03,84.8456,-2.55844,-2.32897,-3.41493,-3.06029,-5.24528,135.319,1874.45,-46.4353,27916,30283.2,-3.41051,-3.18104,-5.11907,-3.91236,-6.09735,0.764319,1684.66,-53.4648,27726.2,0.0659893,1.0588,-0.00356482,25529.2,-0.00363601,0.264831,10.1345,10.0242,121.183,89.7168,2.5504,12.4275,11.5294,119.56,139.666,1.62315,-49.9495 
300,44.815,0.25,300,31612.1,0.0427008,62.0936,12.1542,120.444,-0.103504,-1.62548,3.80844e-12,-5.24036,-0.199724,-4.52142,-6.18674,-3.17829,111.353,3506.38,-24.5204,30010.6,24573.4,-5.94152,-0.900884,-5.92374,-6.8879,-3.87945,0.748285,3350.2,-30.3049,29854.4,0.115425,1.01608,-0.00187341,29025,-0.00336009,0.391168,10.7989,10.8187,121.561,90.1138,2.53076,12.8145,11.9752,119.839,140.219,1.72211,-50.1055 
301,44.795,0.25,301,28773.1,-0.0045586,58.5783,11.8585,120.152,-0.0424133,-27.7724,460.43,-1.75114,-0.454887,-1.31186,-0.361068,-3.468,153.394,2237.26,-46.4775,28416.8,22651.4,-2.71702,-1.42077,-3.24363,-1.32695,-4.43389,0.753191,2022.11,-54.446,28201.7,0.0769578,1.04945,-0.00356905,26275.5,-0.00340032,0.303466,10.0235,9.74764,121.32,89.9856,2.61323,12.4323,11.394,119.645,139.751,1.67549,-49.7654 
302,44.83,0.25,302,25346.4,-0.0841955,54.5065,11.4517,120.546,0.0537631,3.36884,0.000208018,-3.22004,0.560113,-6.22521,-5.26752,-4.13715,86.1961,2647.21,-37.2342,24674.9,20325.3,-3.76279,0.0173585,-7.31072,-5.81027,-4.6799,0.660698,2526.32,-41.712,24554,0.106854,1.02975,-0.00313916,23642.8,-0.00344341,0.350029,10.2301,9.90577,121.708,90.1123,2.39343,12.0375,11.2096,119.943,139.853,1.76515,-49.7405 
303,44.81,0.25,303,30370.2,-0.0248119,60.5709,12.0582,120.304,-0.106618,45.9476,500,-3.49883,-2.85746,-5.34842,1.23495,-2.67505,119.076,3036.95,-31.0995,29164.1,23935.7,-4.24862,-3.60725,-6.848,0.485166,-3.42484,0.611869,2869.93,-37.2852,28997.1,0.103207,1.02326,-0.00237425,27807.4,-0.00344228,0.365836,10.9919,10.2487,121.259,90.504,2.52666,12.635,11.8645,119.701,140.549,1.55832,-50.0448 
304,44.775,0.25,304,30031.7,-0.0770935,59.3723,12.236,120.349,0.0901401,-54.8068,2.06887e-10,-6.9992,-2.65606,-0.783805,-2.72519,-1.17961,79.4606,1324.19,-35.3717,30695.4,23810.1,-7.49954,-3.1564,-1.78449,-3.22554,-1.67995,0.897123,1212.74,-39.4996,30583.9,0.0440756,1.06044,-0.00238478,27514.9,-0.0037038,0.162906,10.84,10.4544,122.192,90.7272,2.67781,12.8363,11.6661,119.779,139.804,2.41355,-49.0765 
