cyc,delaytime,windowsamples,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
63,7.3,8,44.2,63,32701.2,-0.0771626,65.2872,11.6315,114.698,-0.0232734,73.7796,500,2.6591,2.08194,4.27586,-0.838536,3.32086,89.1734,395.653,42.9019,33824,24776.4,2.0976,1.52044,3.15286,-1.40004,2.75936,0.612205,270.578,38.2695,33699,0.00796533,0.801595,0.00208758,33969.5 
64,7.3,8,45.34,64,34190,0.0320907,67.3642,11.7156,114.843,-0.08209,-67.8322,500,3.78997,2.91715,1.04563,0.178126,-0.202585,63.5001,535.75,37.0589,35046.8,25872.8,3.39013,2.5173,0.245946,-0.221717,-0.602428,0.95385,446.684,33.7602,34957.7,0.0126166,0.883186,0.00177584,35404.4 
65,7.3,8,45.22,65,32529,-0.133231,66.3605,11.4137,114.667,-0.00206998,171.062,1.74392e-11,1.3012,4.42863,-0.558895,-0.0968868,3.87102,62.0002,893.773,30.6107,33227.4,24667.9,0.910799,4.03823,-1.33969,-0.487286,3.48063,1.2029,806.812,27.3899,33140.4,0.0237666,0.943922,0.00152015,33947.2 
66,7.3,8,44.5,66,33477.2,-0.113045,66.4171,11.6875,115.09,0.0783351,-98.1903,0.910466,3.52525,1.85509,-0.167946,0.0967323,2.58238,19.3891,971.503,45.2157,34002.9,25520,3.40316,1.733,-0.412123,-0.025356,2.4603,1.05757,944.308,44.2085,33975.7,0.027042,0.924276,0.00239118,34920 
67,7.3,8,44.56,67,35304.2,-0.187535,68.5437,11.9407,115.067,-0.0296427,452.265,500,5.25235,0.474037,-1.89188,-0.401493,3.74507,29.8412,1200.96,47.9073,35584.1,27079.9,5.06444,0.286135,-2.26769,-0.589395,3.55717,1.37478,1159.1,46.3571,35542.2,0.0315821,0.934589,0.00239687,36701.3 
68,7.3,8,44.26,68,35333.6,-0.013616,68.2064,11.9499,115.001,-0.0266103,24.6333,499.972,3.86689,4.22331,3.51348,-2.58716,0.536162,73.6212,525.132,39.5265,36169.1,26554.1,3.40332,3.75974,2.58633,-3.05073,0.0725891,0.618042,421.871,35.702,36065.8,0.011562,0.871005,0.00182021,36487.7 
69,7.3,8,44.74,69,34501.4,-0.0424397,68.8646,11.5575,114.634,-0.011071,32.0449,500,-0.172452,3.30343,2.20883,0.409796,-0.267716,52.5241,1304.68,54.1318,34706.7,25920.8,-0.503182,2.9727,1.54737,0.0790661,-0.598446,0.55758,1231.01,51.4033,34633,0.0343244,0.931902,0.00272665,35864 
70,7.3,8,44.44,70,35812.1,-0.030845,69.1259,11.89,115.045,-0.100747,141.337,499.899,1.13687,2.45427,2.3008,-1.93921,-1.92485,93.54,1061.95,51.821,36014.2,27219.2,0.547872,1.86527,1.1228,-2.5282,-2.51385,1.7455,930.754,46.9618,35883,0.0252828,0.918866,0.00240505,36813.8 
71,7.3,8,45.4,71,31857.8,-0.030198,63.8709,11.5259,114.609,-0.0805572,115.497,500,1.68634,-2.234,3.9042,1.58514,1.27548,56.7449,577.516,42.8979,32828.5,24267.7,1.32904,-2.5913,3.18958,1.22783,0.918168,0.216956,497.926,39.9502,32748.9,0.0149766,0.876879,0.00224213,33246.9 
72,7.3,8,45.28,72,34215.1,-0.522454,67.34,11.9164,114.685,1.00466,232.4,260.525,2.62229,0.598191,4.16837,-3.50153,-0.890688,55.7415,808.863,27.3752,34883.5,33723,2.2713,0.247202,3.46639,-3.85252,-1.24168,-2.89176,730.68,24.4795,34805.3,0.0205617,0.944618,0.00129393,35535.9 
73,7.3,8,44.62,73,33807.1,-0.100914,67.1415,11.6244,114.727,0.105025,26.6573,0.0174216,1.66888,1.69443,3.297,-0.67992,-1.56862,69.7836,1185.49,42.7816,34094.1,25498.3,1.22947,1.25502,2.41818,-1.11933,-2.00802,-0.362109,1087.62,39.1565,33996.2,0.0310005,0.94073,0.00211723,35083.8 
74,7.3,8,44.38,74,33339.6,-0.16193,66.0697,11.751,115.256,0.0796715,-31.5689,446.614,3.27357,-0.0538544,-2.22161,-1.03328,-0.4498,32.2185,688.45,39.1652,34107.9,25355.8,3.0707,-0.256726,-2.62735,-1.23615,-0.652671,-0.5435,643.26,37.4915,34062.7,0.0185346,0.907444,0.00202343,34706 
75,7.3,8,44.32,75,34548,-0.036416,67.2548,11.8703,114.835,-0.0743554,84.7226,500,2.21018,1.5051,5.21806,-1.62453,-0.101885,51.4847,714.344,41.9551,35331,26193.6,1.886,1.18092,4.56969,-1.94871,-0.426071,0.131539,642.132,39.2806,35258.8,0.0178862,0.903301,0.00204802,35900.9 
76,7.3,8,45.1,76,33732,-0.0533917,67.245,11.615,115.057,0.124361,-2.54288,500,0.347935,-0.720253,2.55583,-0.16177,2.89923,4.07759,1111.81,39.241,34130.7,25436.1,0.322259,-0.745928,2.50448,-0.187445,2.87356,0.474613,1106.09,39.0292,34125,0.0313954,0.941841,0.00210241,35231.1 
77,7.3,8,44.86,77,35593.4,-0.532938,70.8441,11.7664,114.831,1.13026,-1014.86,138.299,4.07578,5.91529,5.86295,4.74982,-0.673665,58.9056,1398.96,44.4288,35701,64476.2,3.70487,5.54437,5.12113,4.37891,-1.04458,0.710748,1316.34,41.3688,35618.4,0.0356396,0.947869,0.00213494,36934.7 
78,7.3,8,44.8,78,32336.8,-0.470821,65.0816,11.6131,114.923,0.544226,-287.834,453.813,1.62432,3.02381,2.27399,-0.556865,-1.6553,69.1418,1324.96,39.2676,32372.1,29703,1.18895,2.58845,1.40325,-0.992232,-2.09067,0.331067,1227.98,35.6759,32275.1,0.0366529,0.951618,0.00203207,33503.1 
79,7.3,8,45.04,79,33504,-0.213412,66.0768,11.7215,114.602,0.374209,-228.844,476.763,2.92255,0.972302,4.97023,2.10099,-1.18477,36.7382,1287.67,39.9271,33582.5,28000.9,2.69121,0.740971,4.50757,1.86966,-1.4161,0.462957,1236.14,38.0186,33530.9,0.0355549,0.948926,0.00208429,34767.1 
80,7.3,8,44.98,80,34645.2,-0.0826925,68.001,11.7306,114.456,-0.10642,151.198,500,2.59756,-1.36505,4.88609,0.741614,-1.09314,43.3941,1305.25,43.6569,34781.7,26491.4,2.32432,-1.63829,4.33961,0.468373,-1.36639,-0.0513558,1244.39,41.4027,34720.9,0.0345997,0.944978,0.00219179,35965.2 
81,7.3,8,44.68,81,35465.1,-0.0584852,69.378,11.8236,114.802,-0.00270575,-17.8262,500,6.85252,4.58852,-2.02807,-2.19367,-0.568672,25.0927,1452.83,53.3755,35510.4,26705.1,6.69452,4.43051,-2.34407,-2.35167,-0.726674,1.41105,1417.63,52.0719,35475.2,0.0384257,0.939602,0.00269662,36892.9 
