cyc,delaytime,windowsamples,freq,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
168,26.3,27,44.2,168,33260.2,-0.129729,66.3405,11.5649,114.961,0.0242368,24.9718,2.87956e-11,1.72865,4.65456,3.0614,0.711192,0.778693,30.5736,427.762,33.3223,34283.5,24995.4,1.53613,4.46205,2.67637,0.518678,0.586179,0.726326,384.879,31.7341,34240.6,0.0111155,0.873904,0.00170435,34625.5 
169,26.3,27,45.34,169,33939.8,0.0988561,66.5458,11.7349,114.751,-0.128136,343.89,1.47944e-11,4.06266,1.20392,1.1983,1.80134,-1.28394,74.0997,583.237,40.601,34825.9,26855.7,3.59607,0.737337,0.265126,1.33475,-1.75053,0.936615,479.305,36.7517,34721.9,0.0136161,0.881691,0.001946,35201.2 
170,26.3,27,45.22,170,32736.6,0.00946304,65.0001,11.5781,114.974,0.00958667,-55.9423,500,5.26477,4.24473,2.86932,1.7552,2.37894,44.7199,909.482,37.3108,33284.7,24516.3,4.98319,3.96314,2.30614,1.47362,2.09735,0.844426,846.759,34.9876,33222,0.0248544,0.932567,0.00193625,34068.8 
171,26.3,27,44.5,171,32469,0.0160914,64.9381,-11.4911,114.791,-0.284279,375.941,500,4.88847,3.61615,1.89791,-1.84546,1.49508,41.4367,1019.43,47.2691,32955.7,27770.6,4.62755,3.35523,1.37608,-2.10638,1.23416,0.837854,961.312,45.1165,32897.6,0.0283917,0.924102,0.00251994,33858.9 
172,26.3,27,44.56,172,32982,-0.477324,65.7142,11.7257,115.153,-1.53929,-1311.49,264.445,2.55961,0.280152,5.0825,-0.072131,1.81894,50.2369,1065.68,47.8962,33323.2,90800.9,2.24329,-0.036176,4.44984,-0.388459,1.50262,0.427387,995.222,45.2865,33252.7,0.0290594,0.926242,0.00250246,34247.9 
173,26.3,27,44.26,173,31971.8,0.0432622,64.3917,11.4563,114.98,0.041516,-436.963,500,2.39356,0.56702,1.91514,2.14654,4.3613,46.6955,405.805,32.0422,33038.9,24604.8,2.09953,0.272991,1.32708,1.85252,4.06727,0.862041,340.31,29.6165,32973.4,0.0102153,0.86783,0.00165183,33313.7 
174,26.3,27,44.74,174,32113.6,-0.211769,64.6141,11.5232,114.802,0.808982,-641.085,1.12965e-06,7.09598,0.221841,-2.87938,-2.94399,-1.85379,90.8065,1286.04,43.5302,32284.5,41120.9,6.5242,-0.349944,-4.02295,-3.51577,-2.42558,-0.0614523,1158.67,38.813,32157.1,0.0347784,0.944625,0.00221845,33315.8 
175,26.3,27,44.44,175,33135.5,-0.421098,65.8076,11.6783,114.978,0.0828914,342.74,492.04,4.57699,0.863507,5.32125,1.62431,0.78625,72.6007,838.428,44.917,33634.6,25942.6,4.11984,0.406359,4.40696,1.16716,0.329103,0.577449,736.598,41.1456,33532.8,0.0214944,0.910952,0.00225521,34269.4 
176,26.3,27,45.4,176,32415.4,-0.106741,65.2523,11.5265,114.815,0.117278,-234.206,499.995,5.54464,2.5108,4.93252,-3.27195,4.68557,39.3565,536.605,37.8493,33386,25378.5,5.29682,2.26298,4.43688,-3.51977,4.43775,0.656446,481.404,35.8048,33330.8,0.0142376,0.884832,0.00197493,33812.2 
177,26.3,27,45.28,177,32846.7,-0.241319,65.408,11.7627,114.902,0.319205,-143.882,497.521,5.32504,2.40207,0.750324,-1.17834,-0.978987,66.6631,740.166,44.7676,33618.3,26540.7,4.90528,1.98231,-0.0891953,-1.5981,-1.39875,1.02346,646.665,41.3046,33524.8,0.0189241,0.89946,0.00226444,34171.5 
